date,name,rank_day,rank_week,rank_month,rank_quarter,rank_half,rank_year,rank_ytd,rank_week_delta_5d,rank_month_delta_5d,rank_ytd_delta_5d,perf_week_delta_5d,perf_month_delta_5d,perf_ytd_delta_5d,rank_week_delta_10d,rank_month_delta_10d,rank_ytd_delta_10d,perf_week_delta_10d,perf_month_delta_10d,perf_ytd_delta_10d,rank_week_delta_20d,rank_month_delta_20d,rank_ytd_delta_20d,perf_week_delta_20d,perf_month_delta_20d,perf_ytd_delta_20d,rank_week_delta_50d,rank_month_delta_50d,rank_ytd_delta_50d,perf_week_delta_50d,perf_month_delta_50d,perf_ytd_delta_50d,momentum_score,momentum_confirmed,momentum_weighted_mid,momentum_weighted_fast,momentum_accel,regime_short_long,rank_trend_slope,rank_agreement,rs_day,rs_week,rs_month,rs_quarter,rs_half,rs_year,rs_ytd,rs_score,rs_agreement,rs_confirmed,rs_slope,rs_accel,rs_regime_short_long,beats_benchmark_day,beats_benchmark_week,beats_benchmark_month,beats_benchmark_quarter,beats_benchmark_half,beats_benchmark_year,beats_benchmark_ytd,rs_new_high,rs_cross
2026-07-16,Consumer Cyclical,7.0,5.0,7.0,9.0,11.0,11.0,11.0,4.0,-1.0,0.0,0.8799999999999999,-1.31,0.7999999999999998,-2.0,0.0,0.0,-2.3400000000000003,1.77,0.71,2.0,1.0,0.0,-0.8000000000000002,0.6900000000000001,0.31999999999999984,,,,,,,0.19999999999999998,0.13071796769724492,0.22499999999999998,0.34,-0.0833333333333334,0.43333333333333335,-0.0,0.6535898384862247,0.53,0.95,0.67,-8.04,-14.950000000000001,-15.32,-12.9,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.03878787878787878,0.0,1.0,1,1,1,0,0,0,0,1,1
2026-07-16,Consumer Defensive,1.0,3.0,6.0,5.0,7.0,10.0,5.0,3.0,3.0,2.0,2.54,0.55,3.0299999999999994,8.0,0.0,1.0,5.18,-0.8199999999999998,3.369999999999999,5.0,3.0,1.0,1.2499999999999998,1.51,0.08000000000000007,,,,,,,0.5,0.41339745962155616,0.5125,0.59,0.2,0.2833333333333333,-0.05454545454545454,0.8267949192431123,3.32,2.9899999999999998,0.8500000000000001,-4.15,-3.660000000000001,-12.129999999999999,-0.9700000000000006,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.9083030303030303,0.16666666666666666,1.0,1,1,1,0,0,0,0,0,1
2026-07-16,Energy,4.0,1.0,4.0,8.0,1.0,2.0,1.0,0.0,7.0,0.0,-0.9199999999999999,7.27,4.02,8.0,7.0,2.0,4.83,10.26,8.940000000000001,10.0,7.0,0.0,6.58,9.05,2.919999999999998,,,,,,,0.8166666666666668,0.3199077266923122,0.7375,0.8600000000000001,0.3833333333333334,0.11666666666666659,0.1393939393939394,0.3917237469701782,0.8700000000000001,3.42,2.27,-7.93,13.059999999999999,10.91,16.18,0.8333333333333334,0.3333333333333333,0.2777777777777778,0.8007272727272726,0.33333333333333337,0.33333333333333337,1,1,1,0,1,1,1,1,1
2026-07-16,Financial,6.0,4.0,2.0,2.0,4.0,7.0,6.0,-1.0,0.0,3.0,0.8399999999999999,-1.38,2.2199999999999998,0.0,0.0,3.0,0.06999999999999984,-0.6699999999999999,3.53,-1.0,0.0,3.0,-1.69,-0.6799999999999997,4.66,,,,,,,0.6833333333333332,0.5466666666666665,0.7375,0.7100000000000001,0.1499999999999998,0.13333333333333341,0.3212121212121212,0.7999999999999999,0.6100000000000001,2.2399999999999998,6.37,1.8499999999999996,-1.410000000000001,-3.0599999999999987,-3.09,0.5,0.3333333333333333,0.16666666666666666,-0.5328484848484849,0.16666666666666669,0.6666666666666667,1,1,1,1,0,0,0,0,0
2026-07-16,Healthcare,3.0,9.0,1.0,3.0,8.0,5.0,9.0,-7.0,0.0,-3.0,-2.96,-2.2300000000000004,-1.2999999999999998,-7.0,0.0,-1.0,-5.01,-2.2200000000000006,0.6100000000000003,1.0,2.0,1.0,-0.45999999999999985,2.0300000000000002,6.1899999999999995,,,,,,,0.5166666666666667,0.19400843674941612,0.6125,0.4699999999999999,-0.08333333333333326,0.033333333333333215,-0.4,0.37550020016016017,2.02,-1.0099999999999998,6.78,0.46999999999999975,-5.090000000000001,2.330000000000002,-5.05,0.5,0.3333333333333333,0.16666666666666666,-1.201818181818182,0.16666666666666669,-0.16666666666666663,1,0,1,1,0,1,0,0,0
2026-07-16,Industrials,8.0,10.0,10.0,6.0,5.0,6.0,3.0,1.0,-5.0,0.0,-0.31999999999999984,-7.5200000000000005,-2.99,-5.0,-7.0,-1.0,-3.67,-9.850000000000001,-5.33,-8.0,-9.0,-1.0,-7.85,-13.91,-8.209999999999999,,,,,,,0.4333333333333333,0.23475505321858028,0.4,0.3,-0.36666666666666664,-0.43333333333333335,-0.15151515151515152,0.5417424305044161,0.020000000000000018,-2.29,-5.2,-6.33,-2.080000000000001,-1.370000000000001,3.42,0.16666666666666666,1.0,0.16666666666666666,-1.1045454545454545,-0.5,0.0,1,0,0,0,0,0,1,0,0
2026-07-16,Real Estate,2.0,2.0,3.0,4.0,3.0,9.0,4.0,5.0,1.0,0.0,2.89,0.7600000000000002,3.4499999999999993,6.0,1.0,0.0,3.3200000000000003,-0.2999999999999998,3.59,7.0,1.0,1.0,2.87,-1.0899999999999999,3.0299999999999994,,,,,,,0.6833333333333335,0.6150000000000001,0.7000000000000001,0.76,0.16666666666666674,0.28333333333333344,0.04242424242424243,0.8999999999999999,2.7600000000000002,3.21,3.39,-1.1900000000000004,2.4499999999999993,-8.54,2.8599999999999994,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.6030909090909091,0.3333333333333333,0.6666666666666667,1,1,1,0,1,0,1,0,1
2026-07-16,Technology,10.0,11.0,9.0,1.0,2.0,3.0,2.0,-6.0,-2.0,0.0,-3.88,-5.71,-3.7600000000000016,-5.0,0.0,-1.0,-4.3,0.7999999999999998,-2.8200000000000003,-6.0,-4.0,1.0,-4.98,-8.77,-3.650000000000002,,,,,,,0.6333333333333334,0.15517715243285266,0.625,0.39999999999999997,-0.1499999999999999,-0.8,0.012121212121212121,0.2450165564729252,-1.75,-2.97,-4.96,5.869999999999999,7.800000000000001,9.25,7.789999999999999,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.4373333333333334,0.0,-1.0,0,0,0,1,1,1,1,0,0
2026-07-16,Utilities,5.0,6.0,5.0,10.0,6.0,8.0,7.0,-2.0,-2.0,1.0,-0.29999999999999993,-2.29,0.5599999999999996,4.0,0.0,0.0,2.24,-1.4999999999999998,1.42,-2.0,2.0,0.0,-1.63,-0.6099999999999999,0.7999999999999998,,,,,,,0.39999999999999997,0.2166969722017664,0.38749999999999996,0.45000000000000007,0.06666666666666665,0.25000000000000006,0.09696969696969697,0.5417424305044161,0.7000000000000001,0.65,1.6500000000000001,-10.61,-2.8500000000000005,-6.83,-3.84,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.39399999999999996,0.16666666666666666,1.0,1,1,1,0,0,0,0,0,1
2026-07-17,Basic Materials,5.0,8.0,11.0,11.0,10.0,3.0,8.0,2.0,-1.0,-3.0,0.1299999999999999,-7.7299999999999995,-2.4399999999999995,-1.0,-2.0,-3.0,-2.95,-3.459999999999999,-5.159999999999999,-6.0,-6.0,-4.0,-9.57,-12.33,-10.18,,,,,,,0.25000000000000006,0.22500000000000006,0.18750000000000003,0.24,-0.21666666666666667,-0.15,-0.296969696969697,0.9,0.33999999999999997,-0.75,-9.59,-16.91,-12.8,9.479999999999997,-3.63,0.16666666666666666,1.0,0.16666666666666666,-0.4198181818181817,-0.33333333333333337,-0.3333333333333333,1,0,0,0,0,1,0,0,0
2026-07-17,Communication Services,11.0,9.0,9.0,8.0,9.0,2.0,10.0,-6.0,-2.0,0.0,-3.71,-4.34,-2.55,-7.0,-1.0,0.0,-6.98,-1.85,1.6700000000000004,-2.0,1.0,-1.0,-2.79,2.6499999999999995,1.6300000000000003,,,,,,,0.31666666666666665,0.285,0.30000000000000004,0.27,-0.08333333333333331,-0.2666666666666666,0.1393939393939394,0.9,-1.14,-0.8900000000000001,-3.3000000000000003,-7.52,-7.7,12.599999999999998,-6.51,0.16666666666666666,1.0,0.16666666666666666,-0.06363636363636363,-0.16666666666666666,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-07-17,Consumer Cyclical,10.0,7.0,7.0,9.0,11.0,11.0,11.0,-3.0,-2.0,0.0,-1.96,-2.6100000000000003,-0.9300000000000002,-4.0,0.0,0.0,-5.08,0.9299999999999997,-0.08000000000000007,-2.0,1.0,0.0,-2.26,1.63,1.25,,,,,,,0.16666666666666666,0.1089316397477041,0.2,0.26000000000000006,-0.1,0.33333333333333337,-0.0,0.6535898384862247,-0.5700000000000001,0.52,-0.14000000000000012,-8.24,-14.44,-15.150000000000002,-13.32,0.16666666666666666,1.0,0.16666666666666666,-0.030060606060606062,0.0,0.5,0,1,0,0,0,0,0,0,0
2026-07-17,Consumer Defensive,6.0,3.0,6.0,5.0,7.0,10.0,5.0,5.0,3.0,1.0,2.14,-0.49,1.1900000000000004,2.0,-2.0,1.0,0.30000000000000016,-4.43,0.08999999999999986,6.0,3.0,1.0,3.04,3.7700000000000005,1.4600000000000009,,,,,,,0.5,0.41339745962155616,0.5125,0.59,0.050000000000000044,0.2833333333333333,0.012121212121212121,0.8267949192431123,0.17000000000000004,2.66,0.17999999999999994,-3.9,-5.02,-11.450000000000001,-0.7799999999999994,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.4616363636363636,0.16666666666666666,1.0,1,1,1,0,0,0,0,0,1
2026-07-17,Energy,1.0,1.0,2.0,7.0,1.0,1.0,1.0,0.0,9.0,0.0,0.7800000000000002,7.550000000000001,5.259999999999998,10.0,8.0,1.0,5.37,12.55,9.39,10.0,9.0,0.0,9.99,14.080000000000002,6.43,,,,,,,0.8833333333333333,0.39151414795001477,0.825,0.9199999999999999,0.4333333333333333,0.15000000000000002,0.10909090909090909,0.4432235637169979,2.45,5.82,4.8100000000000005,-6.84,13.040000000000001,15.559999999999995,19.11,0.8333333333333334,0.3333333333333333,0.2777777777777778,1.2064242424242422,0.33333333333333337,0.33333333333333337,1,1,1,0,1,1,1,1,1
2026-07-17,Financial,7.0,4.0,3.0,2.0,4.0,7.0,6.0,1.0,-2.0,2.0,-0.050000000000000044,-3.3000000000000003,0.6399999999999997,0.0,-1.0,3.0,-2.67,-3.7900000000000005,1.33,0.0,-1.0,2.0,-3.47,-1.4899999999999998,4.07,,,,,,,0.6666666666666666,0.5511966128287414,0.7125,0.6900000000000002,0.1333333333333333,0.08333333333333337,0.4,0.8267949192431122,0.030000000000000027,2.15,4.47,2.5199999999999996,-2.0,-3.3500000000000014,-3.0300000000000002,0.5,0.3333333333333333,0.16666666666666666,-0.43490909090909097,0.16666666666666669,0.6666666666666667,1,1,1,1,0,0,0,0,0
2026-07-17,Healthcare,3.0,5.0,1.0,3.0,8.0,5.0,9.0,4.0,1.0,0.0,1.7699999999999998,0.41000000000000014,-0.29000000000000004,-4.0,0.0,-2.0,-5.58,-7.079999999999999,-2.4699999999999998,3.0,3.0,1.0,0.12999999999999995,3.0100000000000002,6.9399999999999995,,,,,,,0.5833333333333334,0.21904178342676012,0.6625,0.63,-0.10000000000000009,0.23333333333333328,-0.3878787878787879,0.37550020016016017,0.75,1.26,7.050000000000001,2.33,-5.62,2.6899999999999977,-4.12,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.6445454545454546,0.16666666666666663,0.33333333333333337,1,1,1,1,0,1,0,0,0
2026-07-17,Industrials,8.0,10.0,10.0,6.0,5.0,6.0,4.0,1.0,-4.0,-1.0,-0.48,-8.2,-3.7799999999999994,-2.0,-5.0,-3.0,-3.05,-11.2,-6.910000000000002,-9.0,-9.0,-1.0,-11.07,-15.27,-8.15,,,,,,,0.4166666666666667,0.22572601271017337,0.38749999999999996,0.29000000000000004,-0.3166666666666667,-0.43333333333333335,-0.10909090909090909,0.5417424305044161,-0.040000000000000036,-1.5699999999999998,-6.83,-5.63,-2.9299999999999997,-1.3100000000000023,3.3499999999999996,0.16666666666666666,1.0,0.16666666666666666,-1.0783030303030303,-0.5,0.0,0,0,0,0,0,0,1,0,0
2026-07-17,Real Estate,2.0,2.0,4.0,4.0,3.0,9.0,3.0,5.0,3.0,1.0,3.44,2.48,3.0,4.0,-1.0,1.0,2.0,-1.3599999999999999,2.17,8.0,2.0,2.0,4.859999999999999,2.27,5.57,,,,,,,0.6833333333333332,0.6149999999999999,0.6875,0.75,0.09999999999999987,0.2333333333333334,0.10909090909090909,0.8999999999999999,0.88,4.23,3.52,-0.8300000000000001,1.9100000000000001,-7.800000000000001,3.83,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.1189090909090909,0.16666666666666663,0.6666666666666667,1,1,1,0,1,0,1,0,1
2026-07-17,Technology,9.0,11.0,8.0,1.0,2.0,4.0,2.0,-9.0,-4.0,0.0,-7.220000000000001,-6.32,-5.379999999999999,-2.0,3.0,1.0,-4.0600000000000005,4.8999999999999995,-2.039999999999999,-8.0,-5.0,0.0,-8.59,-8.120000000000001,-4.550000000000001,,,,,,,0.6333333333333334,0.2180288934608733,0.6375000000000001,0.41000000000000003,1.1102230246251565e-16,-0.7166666666666666,-0.05454545454545454,0.34425614756979994,-0.10000000000000009,-2.87,-3.18,5.41,8.67,9.34,7.59,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.15375757575757576,0.0,-1.0,0,0,0,1,1,1,1,0,0
2026-07-17,Utilities,4.0,6.0,5.0,10.0,6.0,8.0,7.0,0.0,-2.0,0.0,-0.44,-2.92,-0.79,4.0,1.0,1.0,-0.3,-2.4899999999999998,-1.12,0.0,2.0,0.0,-1.82,0.21000000000000002,1.7400000000000002,,,,,,,0.39999999999999997,0.2166969722017664,0.38749999999999996,0.45000000000000007,0.09999999999999998,0.25000000000000006,0.07878787878787878,0.5417424305044161,0.52,0.79,1.21,-10.1,-3.4299999999999997,-5.620000000000001,-3.25,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.24199999999999997,0.16666666666666666,1.0,1,1,1,0,0,0,0,0,1
2026-07-20,Basic Materials,8.0,9.0,11.0,11.0,10.0,4.0,8.0,1.0,-2.0,-1.0,1.44,-8.61,-2.08,-2.0,-2.0,-4.0,-2.77,-4.0,-5.879999999999999,-5.0,-7.0,-4.0,-3.73,-12.94,-9.799999999999999,,,,,,,0.21666666666666667,0.195,0.1625,0.19,-0.2833333333333333,-0.16666666666666666,-0.2606060606060606,0.9,-0.57,-1.01,-9.74,-17.35,-13.36,8.07,-4.25,0.16666666666666666,1.0,0.16666666666666666,-0.5272121212121211,-0.33333333333333337,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-07-20,Communication Services,1.0,5.0,8.0,7.0,8.0,2.0,9.0,4.0,-1.0,1.0,0.98,-1.2000000000000002,-0.45999999999999996,-4.0,0.0,1.0,-6.76,-0.32000000000000006,1.02,1.0,1.0,-1.0,-1.3800000000000001,3.9899999999999998,1.57,,,,,,,0.45,0.405,0.425,0.48,0.0,-0.08333333333333337,0.10909090909090909,0.9,1.08,0.49999999999999994,-0.7100000000000001,-6.17,-5.65,13.329999999999998,-5.390000000000001,0.3333333333333333,1.0,0.3333333333333333,0.06012121212121209,-0.16666666666666669,0.16666666666666669,1,1,0,0,0,1,0,0,0
2026-07-20,Consumer Cyclical,4.0,6.0,5.0,10.0,11.0,11.0,11.0,0.0,-1.0,0.0,0.4099999999999999,-1.7900000000000003,-0.4499999999999993,-3.0,2.0,0.0,-4.13,0.97,-1.3999999999999995,1.0,3.0,0.0,-0.97,1.19,-0.5299999999999994,,,,,,,0.20000000000000004,0.08864471274339959,0.2375,0.33,-0.1,0.5166666666666667,-0.0,0.4432235637169979,-0.1,0.41999999999999993,1.01,-9.05,-14.66,-15.8,-13.379999999999999,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.08503030303030304,0.0,1.0,0,1,1,0,0,0,0,1,1
2026-07-20,Consumer Defensive,6.0,3.0,7.0,6.0,7.0,10.0,5.0,1.0,3.0,0.0,-0.15,2.1,0.17999999999999972,6.0,-1.0,1.0,1.25,-1.2399999999999998,0.5199999999999996,5.0,3.0,1.0,2.37,6.02,1.3599999999999994,,,,,,,0.46666666666666673,0.42000000000000004,0.4625,0.5599999999999999,0.13333333333333341,0.2666666666666668,0.06666666666666667,0.9,-0.39,1.1099999999999999,0.66,-4.43,-5.01,-12.57,-1.1800000000000006,0.3333333333333333,0.3333333333333333,0.1111111111111111,-0.13484848484848486,0.16666666666666666,1.0,0,1,1,0,0,0,0,0,1
2026-07-20,Energy,2.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,9.0,0.0,-4.87,7.67,2.129999999999999,7.0,9.0,2.0,2.52,14.82,9.869999999999997,10.0,9.0,2.0,7.64,17.41,8.329999999999998,,,,,,,0.9166666666666666,0.5861577997491343,0.875,0.9399999999999998,0.4833333333333333,0.08333333333333326,-0.0,0.639444872453601,0.32,2.63,5.319999999999999,-2.01,14.720000000000002,15.380000000000003,19.509999999999998,0.8333333333333334,0.3333333333333333,0.2777777777777778,1.3513939393939394,0.33333333333333337,0.33333333333333337,1,1,1,0,1,1,1,1,1
2026-07-20,Financial,9.0,4.0,4.0,2.0,4.0,7.0,7.0,1.0,-3.0,1.0,0.10999999999999999,-4.57,-0.33999999999999986,-2.0,-2.0,2.0,-4.64,-6.91,-0.7999999999999998,-1.0,-1.0,2.0,-2.5700000000000003,-2.56,3.6500000000000004,,,,,,,0.6333333333333333,0.5066666666666666,0.675,0.66,0.04999999999999993,0.033333333333333326,0.3878787878787879,0.7999999999999999,-0.58,0.6199999999999999,3.0700000000000003,1.88,-2.8100000000000005,-5.25,-3.63,0.5,0.3333333333333333,0.16666666666666666,-0.27181818181818174,0.0,0.6666666666666667,0,1,1,1,0,0,0,0,0
2026-07-20,Healthcare,11.0,7.0,1.0,3.0,9.0,5.0,10.0,1.0,1.0,-1.0,-0.26,-1.1600000000000001,-1.5500000000000003,-1.0,0.0,-3.0,-3.01,-5.73,-2.8699999999999997,3.0,4.0,0.0,0.7799999999999998,3.9699999999999998,6.050000000000001,,,,,,,0.5166666666666667,0.14409303486872121,0.6124999999999999,0.53,-0.06666666666666665,0.16666666666666663,-0.40606060606060607,0.2788897449072023,-1.26,-0.55,5.43,0.5700000000000003,-5.78,2.3200000000000003,-5.43,0.5,0.3333333333333333,0.16666666666666666,-0.30690909090909096,0.16666666666666669,-0.16666666666666663,0,0,1,1,0,1,0,0,0
2026-07-20,Industrials,10.0,11.0,10.0,8.0,6.0,6.0,4.0,0.0,-4.0,-1.0,1.9200000000000004,-10.16,-3.25,-6.0,-7.0,-2.0,-4.89,-12.4,-9.049999999999999,-10.0,-9.0,-2.0,-7.41,-17.17,-9.860000000000001,,,,,,,0.3499999999999999,0.22875644347017857,0.3125,0.22000000000000003,-0.45000000000000023,-0.38333333333333336,-0.09696969696969697,0.6535898384862247,-0.9899999999999999,-1.8699999999999999,-8.06,-7.29,-4.82,-3.76,2.24,0.16666666666666666,1.0,0.16666666666666666,-1.0044848484848485,-0.5,0.0,0,0,0,0,0,0,1,0,0
2026-07-20,Real Estate,7.0,2.0,3.0,4.0,3.0,9.0,3.0,1.0,5.0,1.0,1.1500000000000001,3.8600000000000003,1.7799999999999994,8.0,1.0,2.0,3.13,0.9900000000000002,2.24,7.0,3.0,2.0,3.8,4.38,4.79,,,,,,,0.7000000000000001,0.63,0.7125,0.77,0.2666666666666668,0.28333333333333344,0.09696969696969697,0.8999999999999999,-0.49,2.52,4.3,-1.71,0.8799999999999999,-8.19,3.2699999999999996,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.30054545454545456,0.5,0.6666666666666667,0,1,1,0,1,0,1,0,1
2026-07-20,Technology,3.0,10.0,9.0,1.0,2.0,3.0,2.0,-3.0,-4.0,0.0,-0.8299999999999998,-6.109999999999999,-2.41,-6.0,1.0,-1.0,-4.25,2.32,-3.789999999999999,-8.0,-7.0,-1.0,-5.98,-11.52,-8.11,,,,,,,0.65,0.1592607617074014,0.6375000000000001,0.44000000000000006,-0.1499999999999999,-0.75,-0.0,0.2450165564729252,0.21000000000000002,-1.0799999999999998,-3.92,5.050000000000001,8.309999999999999,8.149999999999999,7.84,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.12600000000000003,0.0,-1.0,1,0,0,1,1,1,1,0,0
2026-07-20,Utilities,5.0,8.0,6.0,9.0,5.0,8.0,6.0,-6.0,-3.0,0.0,-2.26,-2.7,-1.6400000000000006,3.0,-1.0,2.0,0.3999999999999999,-1.74,-0.8700000000000001,-3.0,1.0,1.0,-2.62,1.0999999999999999,0.7399999999999993,,,,,,,0.4000000000000001,0.2557779489814405,0.3875,0.38,0.1166666666666667,0.033333333333333326,0.10303030303030303,0.6394448724536012,-0.35,-0.5900000000000001,0.9899999999999999,-8.9,-4.48,-6.380000000000001,-3.6000000000000005,0.16666666666666666,0.3333333333333333,0.05555555555555555,-0.15557575757575753,0.0,0.5,0,0,1,0,0,0,0,0,1
2026-07-21,Basic Materials,2.0,8.0,10.0,11.0,10.0,4.0,5.0,-3.0,1.0,0.0,-1.4,-2.85,-1.33,-1.0,1.0,0.0,-1.21,1.0099999999999998,-1.1799999999999997,-2.0,-5.0,-1.0,0.09000000000000008,-6.93,-6.52,,,,,,,0.3,0.27,0.2375,0.28,-0.09999999999999998,-0.06666666666666665,-0.07878787878787878,0.9,1.4100000000000001,-0.76,-6.75,-16.39,-11.66,9.959999999999997,-2.83,0.16666666666666666,1.0,0.16666666666666666,-0.4904848484848484,0.0,-0.3333333333333333,1,0,0,0,0,1,0,0,0
2026-07-21,Communication Services,10.0,11.0,8.0,7.0,8.0,3.0,10.0,-4.0,-4.0,-1.0,-1.8900000000000001,-3.91,-2.67,-10.0,0.0,0.0,-6.3,-0.8700000000000001,-0.4299999999999997,-2.0,2.0,-1.0,0.41999999999999993,5.51,4.13,,,,,,,0.3166666666666667,0.28500000000000003,0.325,0.22000000000000003,-0.1333333333333333,-0.35,0.012121212121212121,0.9,-1.7799999999999998,-2.0700000000000003,-2.71,-7.08,-6.8,11.389999999999997,-7.28,0.16666666666666666,1.0,0.16666666666666666,0.04921212121212119,-0.16666666666666666,-0.3333333333333333,0,0,0,0,0,1,0,0,0
2026-07-21,Consumer Cyclical,9.0,6.0,7.0,10.0,11.0,11.0,11.0,0.0,-1.0,0.0,-0.19999999999999996,-0.89,-0.45999999999999996,-1.0,0.0,0.0,-1.21,0.43000000000000005,-0.73,1.0,1.0,0.0,1.2,3.99,1.4699999999999998,,,,,,,0.16666666666666666,0.10657414540893351,0.1875,0.29,-0.06666666666666665,0.4166666666666667,-0.0,0.639444872453601,-0.7999999999999999,-0.010000000000000009,-0.58,-9.61,-15.149999999999999,-17.450000000000003,-14.27,0.0,1.0,0.0,0.09884848484848484,-0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0
2026-07-21,Consumer Defensive,11.0,4.0,6.0,6.0,9.0,10.0,6.0,5.0,4.0,1.0,2.05,2.5799999999999996,0.40000000000000036,2.0,-3.0,0.0,0.18999999999999997,-2.73,-1.419999999999999,6.0,3.0,0.0,3.84,5.25,0.9400000000000004,,,,,,,0.4166666666666667,0.2916666666666667,0.43750000000000006,0.51,-0.050000000000000044,0.3333333333333333,0.05454545454545454,0.7,-1.79,0.83,0.09,-6.25,-6.97,-14.020000000000001,-3.12,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.30442424242424243,0.16666666666666666,1.0,0,1,1,0,0,0,0,0,1
2026-07-21,Energy,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,7.0,0.0,-1.38,9.05,3.3200000000000003,3.0,8.0,0.0,0.30000000000000027,15.39,8.180000000000003,10.0,10.0,1.0,8.05,17.52,8.66,,,,,,,0.9500000000000001,0.665,0.925,0.97,0.33333333333333337,0.09999999999999998,-0.0,0.7,0.4800000000000001,3.09,8.129999999999999,-2.2,14.549999999999999,16.929999999999996,20.28,0.8333333333333334,0.3333333333333333,0.2777777777777778,1.6865454545454543,0.16666666666666674,0.33333333333333337,1,1,1,0,1,1,1,1,1
2026-07-21,Financial,6.0,5.0,4.0,2.0,4.0,7.0,7.0,-1.0,-3.0,1.0,-0.59,-2.5200000000000005,-0.16999999999999993,-3.0,-2.0,2.0,-3.85,-2.99,0.28000000000000025,-2.0,-1.0,1.0,-1.63,-0.40000000000000036,3.74,,,,,,,0.6166666666666666,0.49333333333333323,0.6625000000000001,0.6200000000000001,0.04999999999999982,-0.01666666666666672,0.3515151515151515,0.7999999999999999,-0.21999999999999997,0.29999999999999993,4.01,1.4299999999999997,-3.38,-5.170000000000002,-3.9000000000000004,0.5,0.3333333333333333,0.16666666666666666,-0.10515151515151516,0.0,0.6666666666666667,0,1,1,1,0,0,0,0,0
2026-07-21,Healthcare,5.0,3.0,2.0,3.0,6.0,5.0,9.0,8.0,0.0,1.0,5.28,3.61,1.0700000000000003,0.0,-1.0,-2.0,-1.27,-2.1900000000000004,-3.41,2.0,2.0,1.0,2.27,5.32,6.0600000000000005,,,,,,,0.6333333333333334,0.40498175255394747,0.6875,0.71,-0.06666666666666665,0.21666666666666679,-0.3333333333333333,0.6394448724536012,0.16000000000000003,1.59,7.09,1.42,-5.31,3.509999999999998,-5.41,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.13260606060606053,0.16666666666666663,0.33333333333333337,1,1,1,1,0,1,0,0,0
2026-07-21,Industrials,4.0,10.0,11.0,8.0,7.0,6.0,3.0,0.0,-2.0,0.0,0.20999999999999974,-6.01,-2.09,1.0,-5.0,0.0,0.5799999999999998,-7.53,-4.520000000000001,-8.0,-10.0,0.0,-3.95,-12.74,-6.42,,,,,,,0.35000000000000003,0.22380570535876043,0.30000000000000004,0.24000000000000005,-0.1833333333333333,-0.35,-0.07272727272727272,0.6394448724536012,0.2300000000000001,-1.35,-7.46,-7.71,-5.39,-2.960000000000001,2.51,0.16666666666666666,1.0,0.16666666666666666,-0.9650909090909091,-0.5,0.0,1,0,0,0,0,0,1,0,0
2026-07-21,Real Estate,7.0,2.0,3.0,5.0,3.0,9.0,4.0,6.0,4.0,0.0,2.58,4.17,2.039999999999999,6.0,2.0,0.0,1.9200000000000002,1.9,1.1999999999999993,6.0,4.0,1.0,4.04,4.82,3.9000000000000004,,,,,,,0.6666666666666669,0.5333333333333334,0.675,0.75,0.15000000000000013,0.31666666666666676,0.07272727272727272,0.7999999999999999,-0.75,2.29,4.33,-2.95,-1.2899999999999991,-9.150000000000002,2.4499999999999993,0.5,0.3333333333333333,0.16666666666666666,0.7181818181818181,0.0,1.0,0,1,1,0,0,0,1,0,1
2026-07-21,Technology,1.0,7.0,9.0,1.0,2.0,2.0,2.0,-5.0,-4.0,0.0,-3.62,-4.8,-1.1799999999999997,3.0,1.0,0.0,0.8800000000000001,3.27,1.9299999999999997,-6.0,-8.0,-1.0,-4.42,-9.3,-4.649999999999999,,,,,,,0.7166666666666667,0.1755951988055964,0.6875,0.5700000000000001,0.050000000000000044,-0.6333333333333332,-0.0,0.2450165564729252,2.11,-0.52,-4.0200000000000005,6.99,10.540000000000001,11.45,10.36,0.6666666666666666,0.3333333333333333,0.2222222222222222,-0.44212121212121214,0.0,-1.0,1,0,0,1,1,1,1,0,0
